# Pantalla iluminando en verde, ganancia 1, tiempo de integración 30s, temperatura 19°C, distintas intensidades y tiempos de encendido de la pantalla
# esperanza	varianza	color
4.923481184470051062e+02	1.237177097889391035e+02	4.000000000000000000e+00
7.454276091949548118e+02	2.767718714523794006e+02	4.000000000000000000e+00
3.349033167237620887e+02	4.247514704979506206e+01	4.000000000000000000e+00
4.083156350565763546e+02	7.868852591768326477e+01	4.000000000000000000e+00
5.031498974878023205e+02	1.291951836031110759e+02	4.000000000000000000e+00
7.674572027795079521e+02	2.920956289501868923e+02	4.000000000000000000e+00
3.367757694902937828e+02	4.355183515479628653e+01	4.000000000000000000e+00
4.122451089354302667e+02	8.069484511491100420e+01	4.000000000000000000e+00
5.091000012976227822e+02	1.334657277068394308e+02	4.000000000000000000e+00
7.801861611777223970e+02	3.052704167476643988e+02	4.000000000000000000e+00
2.651873332554759486e+02	8.159061109692363090e+00	4.000000000000000000e+00
2.686856726227551349e+02	1.001995446362242959e+01	4.000000000000000000e+00
2.720186131007993140e+02	1.166363024717394303e+01	4.000000000000000000e+00
2.754236546896086111e+02	1.344779176106799490e+01	4.000000000000000000e+00
2.787707324431641496e+02	1.517953016657904008e+01	4.000000000000000000e+00
2.820809787968441924e+02	1.688044220088955782e+01	4.000000000000000000e+00
2.854169184054811694e+02	1.839681059616597736e+01	4.000000000000000000e+00
2.887352197524135704e+02	1.970486060194760114e+01	4.000000000000000000e+00
